check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-23T06:52:48.080350+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-23T06:52:48.080373+05:30
tls,pass,TLS certificate valid,,2026-09-23T06:52:49.057808+05:30
http,pass,Probe 1: HTTP 200 at https://rda.gov.lk/index.php?lang=en,https://rda.gov.lk/,2026-09-23T06:53:20.767450+05:30
http,pass,Probe 2: HTTP 200 at https://rda.gov.lk/index.php?lang=en,http://rda.gov.lk/,2026-09-23T06:53:20.767470+05:30
http,pass,Probe 3: HTTP 200 at https://rda.gov.lk/index.php?lang=en,https://rda.gov.lk/,2026-09-23T06:53:20.767473+05:30
http,pass,Probe 4: HTTP 200 at https://rda.gov.lk/index.php?lang=en,http://rda.gov.lk/,2026-09-23T06:53:20.767475+05:30
http,pass,Probe 5: HTTP 200 at https://rda.gov.lk/index.php?option=com_content&view=featured&Itemid=101&lang=en,https://rda.gov.lk/index.php?option=com_content&view=featured&Itemid=101&lang=en,2026-09-23T06:53:20.767477+05:30
http,pass,Probe 6: HTTP 200 at https://rda.gov.lk/index.php?option=com_content&view=article&id=102&Itemid=112&lang=en,https://rda.gov.lk/index.php?option=com_content&view=article&id=102&Itemid=112&lang=en,2026-09-23T06:53:20.767479+05:30
http,pass,Probe 7: HTTP 200 at https://rda.gov.lk/index.php?option=com_content&view=article&id=24&Itemid=123&lang=en,https://rda.gov.lk/index.php?option=com_content&view=article&id=24&Itemid=123&lang=en,2026-09-23T06:53:20.767481+05:30
http,pass,Probe 8: HTTP 200 at https://rda.gov.lk/rda_project_new/map,https://rda.gov.lk/rda_project_new/map,2026-09-23T06:53:20.767482+05:30
http,pass,Probe 9: HTTP 200 at https://rda.gov.lk/index.php?option=com_content&view=article&id=92&Itemid=167&lang=en,https://rda.gov.lk/index.php?option=com_content&view=article&id=92&Itemid=167&lang=en,2026-09-23T06:53:20.767484+05:30
http,pass,Probe 10: HTTP 200 at https://rda.gov.lk/index.php?option=com_content&view=article&id=114&Itemid=195&lang=en,https://rda.gov.lk/index.php?option=com_content&view=article&id=114&Itemid=195&lang=en,2026-09-23T06:53:20.767486+05:30
