check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-22T06:36:54.666746+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-22T06:36:54.666763+05:30
tls,pass,TLS certificate valid,,2026-09-22T06:36:55.408883+05:30
http,pass,Probe 1: HTTP 200 at https://nhda.gov.lk/,https://nhda.gov.lk/,2026-09-22T06:40:12.308124+05:30
http,pass,Probe 2: HTTP 200 at https://nhda.gov.lk/,http://nhda.gov.lk/,2026-09-22T06:40:12.308142+05:30
http,pass,Probe 3: HTTP 200 at https://nhda.gov.lk/,https://nhda.gov.lk/,2026-09-22T06:40:12.308147+05:30
http,pass,Probe 4: HTTP 200 at https://nhda.gov.lk/,http://nhda.gov.lk/,2026-09-22T06:40:12.308152+05:30
http,pass,Probe 5: HTTP 200 at https://nhda.gov.lk/services-list,https://nhda.gov.lk/services-list,2026-09-22T06:40:12.308156+05:30
http,pass,Probe 6: HTTP 200 at https://nhda.gov.lk/services-circuit-bungalows,https://nhda.gov.lk/services-circuit-bungalows,2026-09-22T06:40:12.308159+05:30
http,pass,Probe 7: HTTP 200 at https://nhda.gov.lk/contact-head-office,https://nhda.gov.lk/contact-head-office,2026-09-22T06:40:12.308162+05:30
http,pass,Probe 8: HTTP 200 at https://nhda.gov.lk/contact-senior-staff,https://nhda.gov.lk/contact-senior-staff,2026-09-22T06:40:12.308165+05:30
http,pass,Probe 9: HTTP 200 at https://nhda.gov.lk/contact-district-offices,https://nhda.gov.lk/contact-district-offices,2026-09-22T06:40:12.308168+05:30
http,pass,Probe 10: HTTP 200 at https://nhda.gov.lk,https://nhda.gov.lk,2026-09-22T06:40:12.308171+05:30
http,pass,Probe 11: HTTP 200 at https://nhda.gov.lk/functions,https://nhda.gov.lk/functions,2026-09-22T06:40:12.308174+05:30
http,pass,Probe 12: HTTP 200 at https://nhda.gov.lk/latest-downloads/1,https://nhda.gov.lk/latest-downloads/1,2026-09-22T06:40:12.308177+05:30
http,pass,Probe 13: HTTP 200 at https://nhda.gov.lk/latest-downloads/2,https://nhda.gov.lk/latest-downloads/2,2026-09-22T06:40:12.308179+05:30
http,pass,Probe 14: HTTP 200 at https://nhda.gov.lk/latest-downloads/3,https://nhda.gov.lk/latest-downloads/3,2026-09-22T06:40:12.308182+05:30
phone,pass,Published phone: +94 11-2431722 ,https://nhda.gov.lk/,
phone,pass,Published phone: +94112431722,https://nhda.gov.lk/,
email,pass,Published email: nhdaemp@gmail.com,https://nhda.gov.lk/,
named_responsibility,pass,Published named responsibility: director,https://nhda.gov.lk/,
phone,pass,Published phone: +94 11-2431722 ,https://nhda.gov.lk/,
phone,pass,Published phone: +94112431722,https://nhda.gov.lk/,
email,pass,Published email: nhdaemp@gmail.com,https://nhda.gov.lk/,
named_responsibility,pass,Published named responsibility: director,https://nhda.gov.lk/,
phone,pass,Published phone: +94 11-2431722 ,https://nhda.gov.lk/,
phone,pass,Published phone: +94112431722,https://nhda.gov.lk/,
email,pass,Published email: nhdaemp@gmail.com,https://nhda.gov.lk/,
named_responsibility,pass,Published named responsibility: director,https://nhda.gov.lk/,
phone,pass,Published phone: +94 11-2431722 ,https://nhda.gov.lk/,
phone,pass,Published phone: +94112431722,https://nhda.gov.lk/,
email,pass,Published email: nhdaemp@gmail.com,https://nhda.gov.lk/,
named_responsibility,pass,Published named responsibility: director,https://nhda.gov.lk/,
phone,pass,Published phone: +94 11-2431722 ,https://nhda.gov.lk/services-list,
phone,pass,Published phone: +94112431722,https://nhda.gov.lk/services-list,
email,pass,Published email: nhdaemp@gmail.com,https://nhda.gov.lk/services-list,
named_responsibility,pass,Published named responsibility: director,https://nhda.gov.lk/services-list,
fees_and_payment,pass,"Published fees and payment: rs,",https://nhda.gov.lk/services-list,
phone,pass,Published phone: +94 11-2431722 ,https://nhda.gov.lk/services-circuit-bungalows,
phone,pass,Published phone: +94112431722,https://nhda.gov.lk/services-circuit-bungalows,
email,pass,Published email: nhdaemp@gmail.com,https://nhda.gov.lk/services-circuit-bungalows,
named_responsibility,pass,Published named responsibility: director,https://nhda.gov.lk/services-circuit-bungalows,
phone,pass,Published phone: 0112431707 ,https://nhda.gov.lk/contact-head-office,
phone,pass,Published phone: 0112421748 ,https://nhda.gov.lk/contact-head-office,
phone,pass,Published phone: +94 11 2449622 ,https://nhda.gov.lk/contact-head-office,
phone,pass,Published phone: +94112431722,https://nhda.gov.lk/contact-head-office,
phone,pass,Published phone: 0112421606 ,https://nhda.gov.lk/contact-head-office,
phone,pass,Published phone: +94 11-2431722 ,https://nhda.gov.lk/contact-head-office,
phone,pass,Published phone: 0112430410 ,https://nhda.gov.lk/contact-head-office,
phone,pass,Published phone: 0112431722 ,https://nhda.gov.lk/contact-head-office,
email,pass,Published email: nhdaemp@gmail.com,https://nhda.gov.lk/contact-head-office,
postal_address,pass,Published postal address: Phone Number Subject Message Send Message Head Office Address: National Housing Development Authority Sir Chitampalam A ,https://nhda.gov.lk/contact-head-office,
named_responsibility,pass,Published named responsibility: director,https://nhda.gov.lk/contact-head-office,
