check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-19T06:20:41.313350+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-19T06:20:41.313372+05:30
tls,pass,TLS certificate valid,,2026-09-19T06:20:41.603713+05:30
http,pass,Probe 1: HTTP 200 at https://botanicgardens.gov.lk/,https://botanicgardens.gov.lk/,2026-09-19T06:20:52.061267+05:30
http,pass,Probe 2: HTTP 200 at https://botanicgardens.gov.lk/,http://botanicgardens.gov.lk/,2026-09-19T06:20:52.061289+05:30
http,pass,Probe 3: HTTP 200 at https://botanicgardens.gov.lk/,https://botanicgardens.gov.lk/,2026-09-19T06:20:52.061293+05:30
http,pass,Probe 4: HTTP 200 at https://botanicgardens.gov.lk/,http://botanicgardens.gov.lk/,2026-09-19T06:20:52.061296+05:30
phone,pass,Published phone: 01-.91 7-4.49 7-8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 5 17.59 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0 10 10 10-4.47 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 7 8.41 8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 6.41 5 5 6.4,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0-1.77-1.02-3.29-,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 15.59 7 17 ,https://botanicgardens.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 01-.91 7-4.49 7-8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 5 17.59 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0 10 10 10-4.47 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 7 8.41 8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 6.41 5 5 6.4,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0-1.77-1.02-3.29-,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 15.59 7 17 ,https://botanicgardens.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 01-.91 7-4.49 7-8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 5 17.59 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0 10 10 10-4.47 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 7 8.41 8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 6.41 5 5 6.4,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0-1.77-1.02-3.29-,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 15.59 7 17 ,https://botanicgardens.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 01-.91 7-4.49 7-8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 5 17.59 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0 10 10 10-4.47 ,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 12 7 8.41 8.,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 6.41 5 5 6.4,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0-1.77-1.02-3.29-,https://botanicgardens.gov.lk/,
phone,pass,Published phone: 0.59 15.59 7 17 ,https://botanicgardens.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://botanicgardens.gov.lk/,
page_text,pass,Substantive page content: 232 visible characters across 4 pages,https://botanicgardens.gov.lk/,
