check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-19T06:37:51.359594+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-19T06:37:51.359610+05:30
tls,pass,TLS certificate valid,,2026-09-19T06:37:51.408729+05:30
http,pass,Probe 1: HTTP 200 at https://www.lankasugar.lk/,https://www.lankasugar.lk/,2026-09-19T06:38:06.080756+05:30
http,pass,Probe 2: HTTP 200 at https://www.lankasugar.lk/,http://www.lankasugar.lk/,2026-09-19T06:38:06.080781+05:30
http,pass,Probe 3: HTTP 200 at https://www.lankasugar.lk/,https://www.lankasugar.lk/,2026-09-19T06:38:06.080786+05:30
http,pass,Probe 4: HTTP 200 at https://www.lankasugar.lk/,http://www.lankasugar.lk/,2026-09-19T06:38:06.080791+05:30
http,pass,Probe 5: HTTP 200 at https://www.lankasugar.lk,https://www.lankasugar.lk,2026-09-19T06:38:06.080794+05:30
http,pass,Probe 6: HTTP 200 at https://www.lankasugar.lk/about/,https://www.lankasugar.lk/about/,2026-09-19T06:38:06.080798+05:30
http,pass,Probe 7: HTTP 200 at https://www.lankasugar.lk/products/,https://www.lankasugar.lk/products/,2026-09-19T06:38:06.080802+05:30
http,pass,Probe 8: HTTP 200 at https://www.lankasugar.lk/community/,https://www.lankasugar.lk/community/,2026-09-19T06:38:06.080806+05:30
http,pass,Probe 9: HTTP 200 at https://www.lankasugar.lk/notices/,https://www.lankasugar.lk/notices/,2026-09-19T06:38:06.080809+05:30
http,pass,Probe 10: HTTP 200 at https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,2026-09-19T06:38:06.080813+05:30
http,pass,Probe 11: HTTP 200 at https://www.lankasugar.lk/wp-content/uploads/2026/09/02-Condition-for-labour.pdf,https://www.lankasugar.lk/wp-content/uploads/2026/09/02-Condition-for-labour.pdf,2026-09-19T06:38:06.080817+05:30
http,pass,Probe 12: HTTP 200 at https://www.lankasugar.lk/wp-content/uploads/2026/09/03-Condition-for-School.pdf,https://www.lankasugar.lk/wp-content/uploads/2026/09/03-Condition-for-School.pdf,2026-09-19T06:38:06.080821+05:30
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk,
phone,pass,Published phone: 0.667253127,https://www.lankasugar.lk/about/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/about/,
named_responsibility,pass,Published named responsibility: director,https://www.lankasugar.lk/about/,
phone,pass,Published phone: 0.667253127,https://www.lankasugar.lk/products/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/products/,
named_responsibility,pass,Published named responsibility: director,https://www.lankasugar.lk/products/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/community/,
phone,pass,Published phone: 076 8213562 ,https://www.lankasugar.lk/notices/,
phone,pass,Published phone: 02 0 664 641 6,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 287 0 287 0 5,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 302 302 302,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 0 0 0 0 0 0 0 0 0 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 523 495 0 0 0 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 08 656 431 65,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 278 500 500 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 659 350 0 0 0 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 00 500 500 0 0 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 0 0 0 0 0 0 299 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 0 0 0 0 623 0 0 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 0 250 0 0 0 50,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 500 500 500 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 09 705 635 0 5,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 00 500 500 50,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 0 0 0 0 227 0 5,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0 0 0 0 9 0 0 0 0 0 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/01-Bid-Security-Non-Refundable-Fee.pdf,
phone,pass,Published phone: 0000005364 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/02-Condition-for-labour.pdf,
phone,pass,Published phone: 0 302 302 302,https://www.lankasugar.lk/wp-content/uploads/2026/09/02-Condition-for-labour.pdf,
phone,pass,Published phone: 0000006677 ,https://www.lankasugar.lk/wp-content/uploads/2026/09/02-Condition-for-labour.pdf,
