check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-22T06:43:51.395563+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-22T06:43:51.395578+05:30
tls,pass,TLS certificate valid,,2026-09-22T06:43:52.200485+05:30
http,pass,Probe 1: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/,https://www.rdtri.gov.lk/,2026-09-22T06:44:15.512405+05:30
http,pass,Probe 2: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/,http://www.rdtri.gov.lk/,2026-09-22T06:44:15.512421+05:30
http,pass,Probe 3: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/,https://www.rdtri.gov.lk/,2026-09-22T06:44:15.512426+05:30
http,pass,Probe 4: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/,http://www.rdtri.gov.lk/,2026-09-22T06:44:15.512429+05:30
http,pass,Probe 5: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/contact-us.html,https://www.rdtri.gov.lk/index.php/en/contact-us.html,2026-09-22T06:44:15.512432+05:30
http,pass,Probe 6: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,2026-09-22T06:44:15.512434+05:30
http,pass,Probe 7: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/about-us.html,https://www.rdtri.gov.lk/index.php/en/about-us.html,2026-09-22T06:44:15.512437+05:30
http,pass,Probe 8: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/programmes/training.html,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,2026-09-22T06:44:15.512440+05:30
http,pass,Probe 9: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/programmes/research.html,https://www.rdtri.gov.lk/index.php/en/programmes/research.html,2026-09-22T06:44:15.512443+05:30
http,pass,Probe 10: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/programmes/publication.html,https://www.rdtri.gov.lk/index.php/en/programmes/publication.html,2026-09-22T06:44:15.512446+05:30
http,pass,Probe 11: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/programmes/special.html,https://www.rdtri.gov.lk/index.php/en/programmes/special.html,2026-09-22T06:44:15.512448+05:30
http,pass,Probe 12: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/training-facilities/borella.html,https://www.rdtri.gov.lk/index.php/en/training-facilities/borella.html,2026-09-22T06:44:15.512451+05:30
http,pass,Probe 13: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/training-facilities/pilimathalawa.html,https://www.rdtri.gov.lk/index.php/en/training-facilities/pilimathalawa.html,2026-09-22T06:44:15.512453+05:30
http,pass,Probe 14: HTTP 200 at https://www.rdtri.gov.lk/index.php/en/gallery/image-gallery.html,https://www.rdtri.gov.lk/index.php/en/gallery/image-gallery.html,2026-09-22T06:44:15.512456+05:30
named_responsibility,pass,Published named responsibility: department,https://www.rdtri.gov.lk/index.php/en/,
downloadable_form,pass,Published downloadable form: https://www.rdtri.gov.lk/images/programs/application_for_training.pdf,https://www.rdtri.gov.lk/index.php/en/,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/,
named_responsibility,pass,Published named responsibility: department,https://www.rdtri.gov.lk/index.php/en/,
downloadable_form,pass,Published downloadable form: https://www.rdtri.gov.lk/images/programs/application_for_training.pdf,https://www.rdtri.gov.lk/index.php/en/,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/,
named_responsibility,pass,Published named responsibility: department,https://www.rdtri.gov.lk/index.php/en/,
downloadable_form,pass,Published downloadable form: https://www.rdtri.gov.lk/images/programs/application_for_training.pdf,https://www.rdtri.gov.lk/index.php/en/,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/,
named_responsibility,pass,Published named responsibility: department,https://www.rdtri.gov.lk/index.php/en/,
downloadable_form,pass,Published downloadable form: https://www.rdtri.gov.lk/images/programs/application_for_training.pdf,https://www.rdtri.gov.lk/index.php/en/,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/,
phone,pass,Published phone: +94779920064 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94754587233 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94713071374 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94 112 695 579 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94718263500 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94774437932,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94766772397 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94773641890 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94718012155 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94704897151 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94771834710 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94707351431 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94771163677 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94714252412 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94714477062 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94 112 696 592 ,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
postal_address,pass,Published postal address: is being protected from spambots. You need JavaScript enabled to view it. document.getElementById('cloakc13803b01ba10f3b,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/contact-us.html,
phone,pass,Published phone: +94 743 242 652 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 783 269 169 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 812 579 929 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 752 856 550 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 778 744 421 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 812 575 292 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 724 809 898 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 706635266 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 774 451 199 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 759 617 223 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 778 997 219 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 707 902 190 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 743 008 826 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 717 713 661 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 716 046 989 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 769 692 268 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 718 487 287 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 703 150 364 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 753 344 377 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 763 923 770 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: 0682564517,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
phone,pass,Published phone: +94 719132008 ,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
postal_address,pass,Published postal address: is being protected from spambots. You need JavaScript enabled to view it. document.getElementById('cloak6827c6fc0b42bf86,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
named_responsibility,pass,Published named responsibility: director,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/contact-us/training-center-pilimathalawa.html,
named_responsibility,pass,Published named responsibility: director,https://www.rdtri.gov.lk/index.php/en/about-us.html,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/about-us.html,
phone,pass,Published phone: 03 2026.08.13 ,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,
phone,pass,Published phone: 02 2026.08.12 ,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,
phone,pass,Published phone: 01 2026.07.28 ,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,
named_responsibility,pass,Published named responsibility: director,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,
processing_time,pass,Published processing time: 03 days,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,
downloadable_form,pass,Published downloadable form: https://www.rdtri.gov.lk/images/programs/application_for_training-si.pdf,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,
published_update_date,pass,Published published update date: 16 September 2026,https://www.rdtri.gov.lk/index.php/en/programmes/training.html,
phone,pass,Published phone: 0112678203 ,https://www.rdtri.gov.lk/index.php/en/programmes/research.html,
phone,pass,Published phone: 0812575292 ,https://www.rdtri.gov.lk/index.php/en/programmes/research.html,
