check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-24T06:32:12.625524+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-24T06:32:12.625543+05:30
tls,pass,TLS certificate valid,,2026-09-24T06:32:13.363775+05:30
http,pass,Probe 1: HTTP 200 at https://www.emb-hanoi.gov.lk/en,https://emb-hanoi.gov.lk/,2026-09-24T06:32:55.270008+05:30
http,pass,Probe 2: HTTP 200 at https://www.emb-hanoi.gov.lk/en,http://emb-hanoi.gov.lk/,2026-09-24T06:32:55.270025+05:30
http,pass,Probe 3: HTTP 200 at https://www.emb-hanoi.gov.lk/en,https://emb-hanoi.gov.lk/,2026-09-24T06:32:55.270029+05:30
http,pass,Probe 4: HTTP 200 at https://www.emb-hanoi.gov.lk/en,http://emb-hanoi.gov.lk/,2026-09-24T06:32:55.270032+05:30
http,pass,Probe 5: HTTP 200 at https://www.emb-hanoi.gov.lk/en/contact,https://www.emb-hanoi.gov.lk/en/contact,2026-09-24T06:32:55.270035+05:30
http,pass,Probe 6: HTTP 200 at https://www.emb-hanoi.gov.lk/en/other-services,https://www.emb-hanoi.gov.lk/en/other-services,2026-09-24T06:32:55.270039+05:30
http,pass,Probe 7: HTTP 200 at https://www.emb-hanoi.gov.lk/en/agriculture,https://www.emb-hanoi.gov.lk/en/agriculture,2026-09-24T06:32:55.270041+05:30
http,pass,Probe 8: HTTP 200 at https://www.emb-hanoi.gov.lk/en/appointment,https://www.emb-hanoi.gov.lk/en/appointment,2026-09-24T06:32:55.270044+05:30
http,pass,Probe 9: HTTP 200 at https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499f59f3f32d638b9dc44,https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499f59f3f32d638b9dc44,2026-09-24T06:32:55.270047+05:30
http,pass,Probe 10: HTTP 200 at https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499e29f3f32d638b9dbff,https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499e29f3f32d638b9dbff,2026-09-24T06:32:55.270050+05:30
http,pass,Probe 11: HTTP 200 at https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499bdad68495119a48604,https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499bdad68495119a48604,2026-09-24T06:32:55.270052+05:30
http,pass,Probe 12: HTTP 200 at https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a549a039f3f32d638b9dc6f,https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a549a039f3f32d638b9dc6f,2026-09-24T06:32:55.270055+05:30
http,pass,Probe 13: HTTP 200 at https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499729f3f32d638b9d176,https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a5499729f3f32d638b9d176,2026-09-24T06:32:55.270058+05:30
http,pass,Probe 14: HTTP 200 at https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a549a459f3f32d638b9dfaf,https://www.emb-hanoi.gov.lk/en/appointment?serviceId=6a549a459f3f32d638b9dfaf,2026-09-24T06:32:55.270061+05:30
phone,pass,Published phone: 0283535329,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0933296202,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 028 353 532 9,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 02835353292,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 8424373418946,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0933 296 202,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0933 296 202 ,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: +842437341894,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0310270009,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0809-7188-49,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: aluwiharemargo@gmail.com,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: slemb.hanoi@mfa.gov.lk,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: aluwiharemargo@gmail.com,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: slemb.hanoi@mfa.gov.lk,https://www.emb-hanoi.gov.lk/en,
postal_address,pass,"Published postal address: (Optional)\"",\""validation_nic_full_format\"":\""Invalid NIC format. Use 9 digits + V/X or 12 digits\"",\""validation_issue_d",https://www.emb-hanoi.gov.lk/en,
named_responsibility,pass,Published named responsibility: department,https://www.emb-hanoi.gov.lk/en,
processing_time,pass,Published processing time: 10 months,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0283535329,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0933296202,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 028 353 532 9,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 02835353292,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 8424373418946,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0933 296 202,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0933 296 202 ,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: +842437341894,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0310270009,https://www.emb-hanoi.gov.lk/en,
phone,pass,Published phone: 0809-7188-49,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: john@example.com,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: aluwiharemargo@gmail.com,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: slemb.hanoi@mfa.gov.lk,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: aluwiharemargo@gmail.com,https://www.emb-hanoi.gov.lk/en,
email,pass,Published email: slemb.hanoi@mfa.gov.lk,https://www.emb-hanoi.gov.lk/en,
