check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-25T06:50:00.901746+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-25T06:50:00.901761+05:30
tls,pass,TLS certificate valid,,2026-09-25T06:50:01.610071+05:30
http,pass,Probe 1: HTTP 200 at https://doc.gov.lk/index.php?lang=en,https://doc.gov.lk/,2026-09-25T07:11:48.886495+05:30
http,error,Probe 2: timed out,http://doc.gov.lk/,2026-09-25T07:11:48.886532+05:30
http,error,Probe 3: timed out,https://doc.gov.lk/,2026-09-25T07:11:48.886537+05:30
http,error,Probe 4: timed out,http://doc.gov.lk/,2026-09-25T07:11:48.886540+05:30
http,pass,Probe 5: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,2026-09-25T07:11:48.886543+05:30
http,pass,Probe 6: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=133&lang=en,https://doc.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=133&lang=en,2026-09-25T07:11:48.886546+05:30
http,pass,Probe 7: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=article&id=73&Itemid=204&lang=en,https://doc.gov.lk/index.php?option=com_content&view=article&id=73&Itemid=204&lang=en,2026-09-25T07:11:48.886549+05:30
http,pass,Probe 8: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=article&id=14&Itemid=160&lang=en,https://doc.gov.lk/index.php?option=com_content&view=article&id=14&Itemid=160&lang=en,2026-09-25T07:11:48.886552+05:30
http,pass,Probe 9: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=article&id=198&Itemid=226&lang=en,https://doc.gov.lk/index.php?option=com_content&view=article&id=198&Itemid=226&lang=en,2026-09-25T07:11:48.886555+05:30
http,pass,Probe 10: HTTP 200 at https://doc.gov.lk/index.php?lang=si,https://doc.gov.lk/index.php?lang=si,2026-09-25T07:11:48.886557+05:30
http,pass,Probe 11: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=article&id=144:event-calender-2&catid=11:event-calender&lang=en&Itemid=163,https://doc.gov.lk/index.php?option=com_content&view=article&id=144:event-calender-2&catid=11:event-calender&lang=en&Itemid=163,2026-09-25T07:11:48.886561+05:30
http,pass,Probe 12: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=article&id=146:fi-2019-event-fi-2019-food-ingredients-europe-december-3-5-2019-france-spices-and-other-food-ingredients&catid=11:event-calender&lang=en&Itemid=163,https://doc.gov.lk/index.php?option=com_content&view=article&id=146:fi-2019-event-fi-2019-food-ingredients-europe-december-3-5-2019-france-spices-and-other-food-ingredients&catid=11:event-calender&lang=en&Itemid=163,2026-09-25T07:11:48.886564+05:30
http,pass,Probe 13: HTTP 200 at https://doc.gov.lk/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=163&lang=en,https://doc.gov.lk/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=163&lang=en,2026-09-25T07:11:48.886566+05:30
http,pass,Probe 14: HTTP 200 at https://doc.gov.lk/images/pdf/ADCVD.pdf.PDF,https://doc.gov.lk/images/pdf/ADCVD.pdf.PDF,2026-09-25T07:11:48.886569+05:30
phone,pass,Published phone: 071 450 1444 ,https://doc.gov.lk/index.php?lang=en,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?lang=en,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?lang=en,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?lang=en,
legal_basis,pass,Published legal basis: regulations,https://doc.gov.lk/index.php?lang=en,
downloadable_form,pass,Published downloadable form: https://doc.gov.lk/images/pdf/RTI/Right_to_Information_Acte.pdf,https://doc.gov.lk/index.php?lang=en,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?lang=en,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,
postal_address,pass,Published postal address: specific market entry technical barriers to trade (TBT) in the import markets by formulating requisite technical regulat,https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,
legal_basis,pass,Published legal basis: regulations,https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=132&lang=en,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=133&lang=en,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=133&lang=en,
named_responsibility,pass,Published named responsibility: director,https://doc.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=133&lang=en,
downloadable_form,pass,Published downloadable form: https://doc.gov.lk/images/Vacancies/Specimen-Application-for-the-Post-of-Legal-Officer---Sinhala.pdf,https://doc.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=133&lang=en,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=133&lang=en,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=article&id=73&Itemid=204&lang=en,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=article&id=73&Itemid=204&lang=en,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?option=com_content&view=article&id=73&Itemid=204&lang=en,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?option=com_content&view=article&id=73&Itemid=204&lang=en,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=article&id=14&Itemid=160&lang=en,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=article&id=14&Itemid=160&lang=en,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?option=com_content&view=article&id=14&Itemid=160&lang=en,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?option=com_content&view=article&id=14&Itemid=160&lang=en,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=article&id=198&Itemid=226&lang=en,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=article&id=198&Itemid=226&lang=en,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?option=com_content&view=article&id=198&Itemid=226&lang=en,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?option=com_content&view=article&id=198&Itemid=226&lang=en,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?lang=si,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?lang=si,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?lang=si,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=article&id=144:event-calender-2&catid=11:event-calender&lang=en&Itemid=163,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=article&id=144:event-calender-2&catid=11:event-calender&lang=en&Itemid=163,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?option=com_content&view=article&id=144:event-calender-2&catid=11:event-calender&lang=en&Itemid=163,
legal_basis,pass,Published legal basis: regulations,https://doc.gov.lk/index.php?option=com_content&view=article&id=144:event-calender-2&catid=11:event-calender&lang=en&Itemid=163,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?option=com_content&view=article&id=144:event-calender-2&catid=11:event-calender&lang=en&Itemid=163,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=article&id=146:fi-2019-event-fi-2019-food-ingredients-europe-december-3-5-2019-france-spices-and-other-food-ingredients&catid=11:event-calender&lang=en&Itemid=163,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=article&id=146:fi-2019-event-fi-2019-food-ingredients-europe-december-3-5-2019-france-spices-and-other-food-ingredients&catid=11:event-calender&lang=en&Itemid=163,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?option=com_content&view=article&id=146:fi-2019-event-fi-2019-food-ingredients-europe-december-3-5-2019-france-spices-and-other-food-ingredients&catid=11:event-calender&lang=en&Itemid=163,
legal_basis,pass,Published legal basis: regulations,https://doc.gov.lk/index.php?option=com_content&view=article&id=146:fi-2019-event-fi-2019-food-ingredients-europe-december-3-5-2019-france-spices-and-other-food-ingredients&catid=11:event-calender&lang=en&Itemid=163,
published_update_date,fail,Published published update date: 02 September 2019,https://doc.gov.lk/index.php?option=com_content&view=article&id=146:fi-2019-event-fi-2019-food-ingredients-europe-december-3-5-2019-france-spices-and-other-food-ingredients&catid=11:event-calender&lang=en&Itemid=163,
phone,pass,Published phone: 011 2430233 ,https://doc.gov.lk/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=163&lang=en,
email,pass,Published email: fortrade@doc.gov.lk,https://doc.gov.lk/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=163&lang=en,
named_responsibility,pass,Published named responsibility: department,https://doc.gov.lk/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=163&lang=en,
legal_basis,pass,Published legal basis: regulations,https://doc.gov.lk/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=163&lang=en,
published_update_date,pass,Published published update date: 04 September 2026,https://doc.gov.lk/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=163&lang=en,
page_text,pass,Substantive page content: 110129 visible characters across 11 pages,https://doc.gov.lk/,
