check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-18T06:25:18.149139+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-18T06:25:18.149156+05:30
tls,pass,TLS certificate valid,,2026-09-18T06:25:18.160074+05:30
http,pass,Probe 1: HTTP 200 at https://egl.lk/,https://egl.lk/,2026-09-18T06:25:42.239304+05:30
http,pass,Probe 2: HTTP 200 at https://egl.lk/,http://egl.lk/,2026-09-18T06:25:42.239331+05:30
http,pass,Probe 3: HTTP 200 at https://egl.lk/,https://egl.lk/,2026-09-18T06:25:42.239338+05:30
http,pass,Probe 4: HTTP 200 at https://egl.lk/,http://egl.lk/,2026-09-18T06:25:42.239344+05:30
http,pass,Probe 5: HTTP 200 at https://egl.lk/expert-services,https://egl.lk/expert-services,2026-09-18T06:25:42.239349+05:30
http,pass,Probe 6: HTTP 200 at https://egl.lk/procurement/tender-notices,https://egl.lk/procurement/tender-notices,2026-09-18T06:25:42.239355+05:30
http,pass,Probe 7: HTTP 200 at https://egl.lk/procurement/tender-awards,https://egl.lk/procurement/tender-awards,2026-09-18T06:25:42.239360+05:30
http,pass,Probe 8: HTTP 200 at https://egl.lk/careers,https://egl.lk/careers,2026-09-18T06:25:42.239365+05:30
http,pass,Probe 9: HTTP 200 at https://egl.lk/renewable-energy,https://egl.lk/renewable-energy,2026-09-18T06:25:42.239370+05:30
http,pass,Probe 10: HTTP 200 at https://egl.lk/thermal-power-generation,https://egl.lk/thermal-power-generation,2026-09-18T06:25:42.239376+05:30
http,pass,Probe 11: HTTP 200 at https://egl.lk/power-plants-map,https://egl.lk/power-plants-map,2026-09-18T06:25:42.239381+05:30
http,pass,Probe 12: HTTP 200 at https://egl.lk/news,https://egl.lk/news,2026-09-18T06:25:42.239385+05:30
http,pass,Probe 13: HTTP 200 at https://egl.lk,https://egl.lk,2026-09-18T06:25:42.239390+05:30
http,pass,Probe 14: HTTP 200 at https://egl.lk/team,https://egl.lk/team,2026-09-18T06:25:42.239395+05:30
phone,pass,Published phone: +94 11 243 4197 ,https://egl.lk/,
phone,pass,Published phone: +94 11 244 5266 ,https://egl.lk/,
phone,pass,Published phone: +94 11 214 7201 ,https://egl.lk/,
postal_address,pass,"Published postal address: EGL Headquarters +94 11 243 4197 +94 11 214 7201 FAX +94 11 244 5266 20 New Kelanibridge Road, Kolonnawa, 10600 Sri Lank",https://egl.lk/,
legal_basis,pass,Published legal basis: gazette,https://egl.lk/,
published_update_date,pass,Published published update date: 09 March 2026,https://egl.lk/,
phone,pass,Published phone: +94 11 243 4197 ,https://egl.lk/,
phone,pass,Published phone: +94 11 244 5266 ,https://egl.lk/,
phone,pass,Published phone: +94 11 214 7201 ,https://egl.lk/,
postal_address,pass,"Published postal address: EGL Headquarters +94 11 243 4197 +94 11 214 7201 FAX +94 11 244 5266 20 New Kelanibridge Road, Kolonnawa, 10600 Sri Lank",https://egl.lk/,
legal_basis,pass,Published legal basis: gazette,https://egl.lk/,
published_update_date,pass,Published published update date: 09 March 2026,https://egl.lk/,
phone,pass,Published phone: +94 11 243 4197 ,https://egl.lk/,
phone,pass,Published phone: +94 11 244 5266 ,https://egl.lk/,
phone,pass,Published phone: +94 11 214 7201 ,https://egl.lk/,
postal_address,pass,"Published postal address: EGL Headquarters +94 11 243 4197 +94 11 214 7201 FAX +94 11 244 5266 20 New Kelanibridge Road, Kolonnawa, 10600 Sri Lank",https://egl.lk/,
legal_basis,pass,Published legal basis: gazette,https://egl.lk/,
published_update_date,pass,Published published update date: 09 March 2026,https://egl.lk/,
phone,pass,Published phone: +94 11 243 4197 ,https://egl.lk/,
phone,pass,Published phone: +94 11 244 5266 ,https://egl.lk/,
phone,pass,Published phone: +94 11 214 7201 ,https://egl.lk/,
postal_address,pass,"Published postal address: EGL Headquarters +94 11 243 4197 +94 11 214 7201 FAX +94 11 244 5266 20 New Kelanibridge Road, Kolonnawa, 10600 Sri Lank",https://egl.lk/,
legal_basis,pass,Published legal basis: gazette,https://egl.lk/,
published_update_date,pass,Published published update date: 09 March 2026,https://egl.lk/,
named_responsibility,pass,Published named responsibility: department,https://egl.lk/expert-services,
named_responsibility,pass,Published named responsibility: department,https://egl.lk/procurement/tender-notices,
named_responsibility,pass,Published named responsibility: department,https://egl.lk/procurement/tender-awards,
named_responsibility,pass,Published named responsibility: department,https://egl.lk/careers,
named_responsibility,pass,Published named responsibility: department,https://egl.lk/renewable-energy,
named_responsibility,pass,Published named responsibility: department,https://egl.lk/thermal-power-generation,
named_responsibility,pass,Published named responsibility: department,https://egl.lk/power-plants-map,
named_responsibility,pass,Published named responsibility: director,https://egl.lk/news,
legal_basis,pass,Published legal basis: gazette,https://egl.lk/news,
fees_and_payment,pass,Published fees and payment: rs 20,https://egl.lk/news,
published_update_date,pass,Published published update date: 09 March 2026,https://egl.lk/news,
phone,pass,Published phone: +94 11 243 4197 ,https://egl.lk,
phone,pass,Published phone: +94 11 244 5266 ,https://egl.lk,
phone,pass,Published phone: +94 11 214 7201 ,https://egl.lk,
postal_address,pass,"Published postal address: EGL Headquarters +94 11 243 4197 +94 11 214 7201 FAX +94 11 244 5266 20 New Kelanibridge Road, Kolonnawa, 10600 Sri Lank",https://egl.lk,
legal_basis,pass,Published legal basis: gazette,https://egl.lk,
published_update_date,pass,Published published update date: 09 March 2026,https://egl.lk,
named_responsibility,pass,Published named responsibility: division,https://egl.lk/team,
page_text,pass,Substantive page content: 8983 visible characters across 14 pages,https://egl.lk/,
