check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-18T06:40:04.919810+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-18T06:40:04.919822+05:30
tls,pass,TLS certificate valid,,2026-09-18T06:40:05.281716+05:30
http,pass,Probe 1: HTTP 200 at https://www.csth.health.gov.lk/,https://www.csth.health.gov.lk/,2026-09-18T06:40:27.263466+05:30
http,pass,Probe 2: HTTP 200 at http://www.csth.health.gov.lk/,http://www.csth.health.gov.lk/,2026-09-18T06:40:27.263482+05:30
http,pass,Probe 3: HTTP 200 at https://www.csth.health.gov.lk/,https://www.csth.health.gov.lk/,2026-09-18T06:40:27.263486+05:30
http,pass,Probe 4: HTTP 200 at http://www.csth.health.gov.lk/,http://www.csth.health.gov.lk/,2026-09-18T06:40:27.263490+05:30
http,pass,Probe 5: HTTP 200 at http://www.csth.health.gov.lk/contact-us,http://www.csth.health.gov.lk/wordpress/index.php/contact-us/,2026-09-18T06:40:27.263493+05:30
http,pass,Probe 6: HTTP 200 at https://www.csth.health.gov.lk/jmo-office,https://www.csth.health.gov.lk/jmo-office,2026-09-18T06:40:27.263496+05:30
http,pass,Probe 7: HTTP 200 at http://www.csth.health.gov.lk/out-patient-service,http://www.csth.health.gov.lk/wordpress/index.php/out-patient-service/,2026-09-18T06:40:27.263499+05:30
http,pass,Probe 8: HTTP 200 at http://www.csth.health.gov.lk/in-patient-service,http://www.csth.health.gov.lk/wordpress/index.php/in-patient-service/,2026-09-18T06:40:27.263502+05:30
http,pass,Probe 9: HTTP 200 at http://www.csth.health.gov.lk/supportive-services,http://www.csth.health.gov.lk/wordpress/index.php/supportive-services/,2026-09-18T06:40:27.263504+05:30
http,pass,Probe 10: HTTP 200 at https://www.csth.health.gov.lk/service/emergency-service,https://www.csth.health.gov.lk/service/emergency-service,2026-09-18T06:40:27.263507+05:30
http,pass,Probe 11: HTTP 200 at https://www.csth.health.gov.lk/service/ambulance-pickup,https://www.csth.health.gov.lk/service/ambulance-pickup,2026-09-18T06:40:27.263510+05:30
