check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T06:38:00.053835+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T06:38:00.053854+05:30
tls,pass,TLS certificate valid,,2026-09-21T06:38:00.147387+05:30
http,pass,Probe 1: HTTP 200 at https://itn.lk/,https://itn.lk/,2026-09-21T06:38:05.655916+05:30
http,pass,Probe 2: HTTP 200 at https://itn.lk/,http://itn.lk/,2026-09-21T06:38:05.655934+05:30
http,pass,Probe 3: HTTP 200 at https://itn.lk/,https://itn.lk/,2026-09-21T06:38:05.655938+05:30
http,pass,Probe 4: HTTP 200 at https://itn.lk/,http://itn.lk/,2026-09-21T06:38:05.655941+05:30
phone,pass,Published phone: 0950635027,https://itn.lk/,
phone,pass,Published phone: 0950635027,https://itn.lk/,
phone,pass,Published phone: 0950635027,https://itn.lk/,
phone,pass,Published phone: 0950635027,https://itn.lk/,
page_text,fail,Only 80 visible characters across 4 pages; below substance threshold 200,https://itn.lk/,
