check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-24T06:11:57.364450+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-24T06:11:57.364475+05:30
tls,pass,TLS certificate valid,,2026-09-24T06:11:57.779782+05:30
http,pass,Probe 1: HTTP 200 at https://drp.gov.lk/,https://drp.gov.lk/,2026-09-24T06:12:03.495240+05:30
http,pass,Probe 2: HTTP 200 at https://drp.gov.lk/,http://drp.gov.lk/,2026-09-24T06:12:03.495258+05:30
http,pass,Probe 3: HTTP 200 at https://drp.gov.lk/,https://drp.gov.lk/,2026-09-24T06:12:03.495262+05:30
http,pass,Probe 4: HTTP 200 at https://drp.gov.lk/,http://drp.gov.lk/,2026-09-24T06:12:03.495266+05:30
named_responsibility,pass,Published named responsibility: department,https://drp.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://drp.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://drp.gov.lk/,
named_responsibility,pass,Published named responsibility: department,https://drp.gov.lk/,
page_text,pass,Substantive page content: 240 visible characters across 4 pages,https://drp.gov.lk/,
