check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-21T07:00:36.638981+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-21T07:00:36.638999+05:30
tls,pass,TLS certificate valid,,2026-09-21T07:00:37.414896+05:30
http,pass,Probe 1: HTTP 200 at https://www.mrds.gov.lk/,https://www.mrds.gov.lk/,2026-09-21T07:00:41.782502+05:30
http,pass,Probe 2: HTTP 200 at http://www.mrds.gov.lk/,http://www.mrds.gov.lk/,2026-09-21T07:00:41.782521+05:30
http,pass,Probe 3: HTTP 200 at https://www.mrds.gov.lk/,https://www.mrds.gov.lk/,2026-09-21T07:00:41.782525+05:30
http,pass,Probe 4: HTTP 200 at http://www.mrds.gov.lk/,http://www.mrds.gov.lk/,2026-09-21T07:00:41.782528+05:30
phone,pass,Published phone: 0950635027,https://www.mrds.gov.lk/,
phone,pass,Published phone: 0950635027,http://www.mrds.gov.lk/,
phone,pass,Published phone: 0950635027,https://www.mrds.gov.lk/,
phone,pass,Published phone: 0950635027,http://www.mrds.gov.lk/,
page_text,fail,Only 80 visible characters across 4 pages; below substance threshold 200,https://www.mrds.gov.lk/,
