check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-18T06:44:51.509836+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-18T06:44:51.509852+05:30
tls,pass,TLS certificate valid,,2026-09-18T06:44:51.848090+05:30
http,pass,Probe 1: HTTP 200 at https://niosh.gov.lk/index.php?lang=en,https://niosh.gov.lk/,2026-09-18T06:45:09.504225+05:30
http,pass,Probe 2: HTTP 200 at http://niosh.gov.lk/index.php?lang=en,http://niosh.gov.lk/,2026-09-18T06:45:09.504242+05:30
http,pass,Probe 3: HTTP 200 at https://niosh.gov.lk/index.php?lang=en,https://niosh.gov.lk/,2026-09-18T06:45:09.504247+05:30
http,pass,Probe 4: HTTP 200 at http://niosh.gov.lk/index.php?lang=en,http://niosh.gov.lk/,2026-09-18T06:45:09.504250+05:30
http,pass,Probe 5: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=categories&id=2&Itemid=101&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=categories&id=2&Itemid=101&lang=en,2026-09-18T06:45:09.504253+05:30
http,pass,Probe 6: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=4&Itemid=124&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=4&Itemid=124&lang=en,2026-09-18T06:45:09.504257+05:30
http,pass,Probe 7: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,2026-09-18T06:45:09.504260+05:30
http,pass,Probe 8: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=128&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=128&lang=en,2026-09-18T06:45:09.504262+05:30
http,pass,Probe 9: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=113&Itemid=188&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=113&Itemid=188&lang=en,2026-09-18T06:45:09.504265+05:30
http,pass,Probe 10: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=3&Itemid=123&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=3&Itemid=123&lang=en,2026-09-18T06:45:09.504268+05:30
http,pass,Probe 11: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=2&Itemid=125&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=2&Itemid=125&lang=en,2026-09-18T06:45:09.504271+05:30
http,pass,Probe 12: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=120&Itemid=191&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=120&Itemid=191&lang=en,2026-09-18T06:45:09.504274+05:30
http,pass,Probe 13: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=118&Itemid=192&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=118&Itemid=192&lang=en,2026-09-18T06:45:09.504276+05:30
http,pass,Probe 14: HTTP 200 at https://niosh.gov.lk/index.php?option=com_content&view=article&id=8&Itemid=130&lang=en,https://niosh.gov.lk/index.php?option=com_content&view=article&id=8&Itemid=130&lang=en,2026-09-18T06:45:09.504279+05:30
named_responsibility,pass,Published named responsibility: director,https://niosh.gov.lk/index.php?lang=en,
published_update_date,pass,Published published update date: 17 September 2026,https://niosh.gov.lk/index.php?lang=en,
named_responsibility,pass,Published named responsibility: director,http://niosh.gov.lk/index.php?lang=en,
published_update_date,pass,Published published update date: 17 September 2026,http://niosh.gov.lk/index.php?lang=en,
named_responsibility,pass,Published named responsibility: director,https://niosh.gov.lk/index.php?lang=en,
published_update_date,pass,Published published update date: 17 September 2026,https://niosh.gov.lk/index.php?lang=en,
named_responsibility,pass,Published named responsibility: director,http://niosh.gov.lk/index.php?lang=en,
published_update_date,pass,Published published update date: 17 September 2026,http://niosh.gov.lk/index.php?lang=en,
named_responsibility,pass,Published named responsibility: director,https://niosh.gov.lk/index.php?option=com_content&view=categories&id=2&Itemid=101&lang=en,
published_update_date,pass,Published published update date: 17 September 2026,https://niosh.gov.lk/index.php?option=com_content&view=categories&id=2&Itemid=101&lang=en,
named_responsibility,pass,Published named responsibility: director,https://niosh.gov.lk/index.php?option=com_content&view=article&id=4&Itemid=124&lang=en,
published_update_date,pass,Published published update date: 17 September 2026,https://niosh.gov.lk/index.php?option=com_content&view=article&id=4&Itemid=124&lang=en,
phone,pass,Published phone: 0534044524,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,
phone,pass,Published phone: +94 773 956 382 ,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,
phone,pass,Published phone: +94 112 585 425 (,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,
phone,pass,Published phone: +94 112 585 425 ,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,
postal_address,pass,Published postal address: is being protected from spambots. You need JavaScript enabled to view it. document.getElementById('cloakc32ae65977ebd540,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,
named_responsibility,pass,Published named responsibility: director,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,
published_update_date,pass,Published published update date: 17 September 2026,https://niosh.gov.lk/index.php?option=com_content&view=article&id=5&Itemid=127&lang=en,
named_responsibility,pass,Published named responsibility: director,https://niosh.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=128&lang=en,
published_update_date,pass,Published published update date: 17 September 2026,https://niosh.gov.lk/index.php?option=com_content&view=article&id=6&Itemid=128&lang=en,
named_responsibility,pass,Published named responsibility: director,https://niosh.gov.lk/index.php?option=com_content&view=article&id=113&Itemid=188&lang=en,
legal_basis,pass,Published legal basis: regulations,https://niosh.gov.lk/index.php?option=com_content&view=article&id=113&Itemid=188&lang=en,
processing_time,pass,Published processing time: 03 Day,https://niosh.gov.lk/index.php?option=com_content&view=article&id=113&Itemid=188&lang=en,
published_update_date,pass,Published published update date: 17 September 2026,https://niosh.gov.lk/index.php?option=com_content&view=article&id=113&Itemid=188&lang=en,
phone,pass,Published phone: +94 112 585 425 (,https://niosh.gov.lk/index.php?option=com_content&view=article&id=3&Itemid=123&lang=en,
