check,status,detail,source,observed_at
dns,pass,Public DNS resolved,,2026-09-23T06:28:15.928771+05:30
domain_registration,error,Domain is absent from RDAP,,2026-09-23T06:28:15.928782+05:30
tls,pass,TLS certificate valid,,2026-09-23T06:28:16.583808+05:30
http,pass,Probe 1: HTTP 200 at https://www.cg-shanghai.gov.lk/en,https://cg-shanghai.gov.lk/,2026-09-23T06:28:52.362216+05:30
http,pass,Probe 2: HTTP 200 at https://www.cg-shanghai.gov.lk/en,http://cg-shanghai.gov.lk/,2026-09-23T06:28:52.362232+05:30
http,pass,Probe 3: HTTP 200 at https://www.cg-shanghai.gov.lk/en,https://cg-shanghai.gov.lk/,2026-09-23T06:28:52.362235+05:30
http,pass,Probe 4: HTTP 200 at https://www.cg-shanghai.gov.lk/en,http://cg-shanghai.gov.lk/,2026-09-23T06:28:52.362236+05:30
http,pass,Probe 5: HTTP 200 at https://www.cg-shanghai.gov.lk/en/contact,https://www.cg-shanghai.gov.lk/en/contact,2026-09-23T06:28:52.362238+05:30
http,pass,Probe 6: HTTP 200 at https://www.cg-shanghai.gov.lk/en/staff,https://www.cg-shanghai.gov.lk/en/staff,2026-09-23T06:28:52.362240+05:30
http,pass,Probe 7: HTTP 200 at https://www.cg-shanghai.gov.lk/en/trade-and-investment,https://www.cg-shanghai.gov.lk/en/trade-and-investment,2026-09-23T06:28:52.362241+05:30
http,pass,Probe 8: HTTP 200 at https://www.cg-shanghai.gov.lk/en/cutural-and-tourism-promotions,https://www.cg-shanghai.gov.lk/en/cutural-and-tourism-promotions,2026-09-23T06:28:52.362243+05:30
http,pass,Probe 9: HTTP 200 at https://www.cg-shanghai.gov.lk/en/appointment,https://www.cg-shanghai.gov.lk/en/appointment,2026-09-23T06:28:52.362245+05:30
http,pass,Probe 10: HTTP 200 at https://www.cg-shanghai.gov.lk/en/appointment?serviceId=6a26913ef54dd22c8f260a85,https://cg-shanghai.gov.lk/en/appointment?serviceId=6a26913ef54dd22c8f260a85,2026-09-23T06:28:52.362247+05:30
http,pass,Probe 11: HTTP 200 at https://www.cg-shanghai.gov.lk/en/appointment?serviceId=6a26913556cd48627f23d1f2,https://cg-shanghai.gov.lk/en/appointment?serviceId=6a26913556cd48627f23d1f2,2026-09-23T06:28:52.362248+05:30
http,pass,Probe 12: HTTP 200 at https://www.cg-shanghai.gov.lk/en/appointment?serviceId=6a269146f54dd22c8f260acf,https://cg-shanghai.gov.lk/en/appointment?serviceId=6a269146f54dd22c8f260acf,2026-09-23T06:28:52.362250+05:30
http,pass,Probe 13: HTTP 200 at https://www.cg-shanghai.gov.lk/en/appointment?serviceId=6a26912e56cd48627f23d19b,https://cg-shanghai.gov.lk/en/appointment?serviceId=6a26912e56cd48627f23d19b,2026-09-23T06:28:52.362252+05:30
http,pass,Probe 14: HTTP 200 at https://www.cg-shanghai.gov.lk/en/appointment?serviceId=6a26912256cd48627f23d11b,https://cg-shanghai.gov.lk/en/appointment?serviceId=6a26912256cd48627f23d11b,2026-09-23T06:28:52.362253+05:30
phone,pass,Published phone: 0659575616,https://www.cg-shanghai.gov.lk/en,
phone,pass,Published phone: 0659590771,https://www.cg-shanghai.gov.lk/en,
phone,pass,Published phone: 0659613263,https://www.cg-shanghai.gov.lk/en,
phone,pass,Published phone: +86-21-62376672,https://www.cg-shanghai.gov.lk/en,
